ticker,timeframe,hve_date,hve_volume,days_since_hve,hve_occ_1y,total_hve_count,all_hve_details,latest_date,latest_volume,latest_close,volume_ratio,data_points
LFUS,daily,2026-05-15,935900,7,2,14,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(935900)}, {'date': Timestamp('2026-02-19 00:00:00'), 'volume': np.int64(807500)}, {'date': Timestamp('2025-04-03 00:00:00'), 'volume': np.int64(752000)}, {'date': Timestamp('2021-09-17 00:00:00'), 'volume': np.int64(628300)}, {'date': Timestamp('2021-03-19 00:00:00'), 'volume': np.int64(388000)}, {'date': Timestamp('2020-03-17 00:00:00'), 'volume': np.int64(355100)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(341900)}, {'date': Timestamp('2020-01-29 00:00:00'), 'volume': np.int64(271100)}, {'date': Timestamp('2020-01-23 00:00:00'), 'volume': np.int64(199500)}, {'date': Timestamp('2020-01-22 00:00:00'), 'volume': np.int64(191200)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(181100)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(171900)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(85000)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(65400)}]",2026-05-22,298800,460.4800109863281,0.31926487872635967,1606
NEWP,daily,2026-05-15,6320900,7,3,7,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(6320900)}, {'date': Timestamp('2026-02-23 00:00:00'), 'volume': np.int64(3239800)}, {'date': Timestamp('2025-10-15 00:00:00'), 'volume': np.int64(2548100)}, {'date': Timestamp('2025-05-21 00:00:00'), 'volume': np.int64(1423100)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(1156700)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(460500)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(125900)}]",2026-05-22,974500,4.769999980926514,0.15417108323181825,1606
AZ,daily,2026-05-15,3949500,7,3,10,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(3949500)}, {'date': Timestamp('2025-09-17 00:00:00'), 'volume': np.int64(1887000)}, {'date': Timestamp('2025-06-17 00:00:00'), 'volume': np.int64(1355400)}, {'date': Timestamp('2025-05-14 00:00:00'), 'volume': np.int64(635200)}, {'date': Timestamp('2023-01-19 00:00:00'), 'volume': np.int64(544320)}, {'date': Timestamp('2022-10-13 00:00:00'), 'volume': np.int64(414040)}, {'date': Timestamp('2022-07-11 00:00:00'), 'volume': np.int64(253880)}, {'date': Timestamp('2021-02-01 00:00:00'), 'volume': np.int64(82947)}, {'date': Timestamp('2021-01-11 00:00:00'), 'volume': np.int64(63453)}, {'date': Timestamp('2021-01-08 00:00:00'), 'volume': np.int64(5413)}]",2026-05-22,223500,6.329999923706055,0.0565894417014812,1349
FLO,daily,2026-05-15,44904000,7,1,10,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(44904000)}, {'date': Timestamp('2023-01-31 00:00:00'), 'volume': np.int64(19493500)}, {'date': Timestamp('2022-04-27 00:00:00'), 'volume': np.int64(4753400)}, {'date': Timestamp('2021-09-21 00:00:00'), 'volume': np.int64(4496700)}, {'date': Timestamp('2020-03-26 00:00:00'), 'volume': np.int64(4445900)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(4133000)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(3454600)}, {'date': Timestamp('2020-02-06 00:00:00'), 'volume': np.int64(3018800)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(1825400)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(947100)}]",2026-05-22,17827800,7.940000057220459,0.39702030999465526,1606
NGG,daily,2026-05-15,7056000,7,2,12,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(7056000)}, {'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(4458400)}, {'date': Timestamp('2025-05-14 00:00:00'), 'volume': np.int64(3304700)}, {'date': Timestamp('2025-01-21 00:00:00'), 'volume': np.int64(2219000)}, {'date': Timestamp('2024-01-23 00:00:00'), 'volume': np.int64(2033300)}, {'date': Timestamp('2023-05-12 00:00:00'), 'volume': np.int64(1867300)}, {'date': Timestamp('2020-03-03 00:00:00'), 'volume': np.int64(1826500)}, {'date': Timestamp('2020-01-15 00:00:00'), 'volume': np.int64(1158500)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(789400)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(591700)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(456600)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(452300)}]",2026-05-22,728300,86.61000061035156,0.1032171201814059,1606
SN,daily,2026-05-15,11957600,7,1,7,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(11957600)}, {'date': Timestamp('2025-04-03 00:00:00'), 'volume': np.int64(8117100)}, {'date': Timestamp('2023-08-04 00:00:00'), 'volume': np.int64(7847600)}, {'date': Timestamp('2023-08-03 00:00:00'), 'volume': np.int64(5977500)}, {'date': Timestamp('2023-08-02 00:00:00'), 'volume': np.int64(3612700)}, {'date': Timestamp('2023-08-01 00:00:00'), 'volume': np.int64(2013100)}, {'date': Timestamp('2023-07-31 00:00:00'), 'volume': np.int64(1201400)}]",2026-05-22,1131600,112.02999877929688,0.09463437479092794,707
PIII,daily,2026-05-15,65655400,7,2,11,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(65655400)}, {'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(2387500)}, {'date': Timestamp('2025-01-14 00:00:00'), 'volume': np.int64(1632292)}, {'date': Timestamp('2025-01-13 00:00:00'), 'volume': np.int64(219112)}, {'date': Timestamp('2024-10-17 00:00:00'), 'volume': np.int64(145386)}, {'date': Timestamp('2021-05-26 00:00:00'), 'volume': np.int64(112394)}, {'date': Timestamp('2021-04-15 00:00:00'), 'volume': np.int64(4594)}, {'date': Timestamp('2021-04-14 00:00:00'), 'volume': np.int64(1342)}, {'date': Timestamp('2021-04-09 00:00:00'), 'volume': np.int64(1118)}, {'date': Timestamp('2021-04-08 00:00:00'), 'volume': np.int64(564)}, {'date': Timestamp('2021-04-06 00:00:00'), 'volume': np.int64(58)}]",2026-05-22,392300,13.199999809265137,0.005975136850891168,1290
WRN,daily,2026-05-15,6670000,7,1,11,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(6670000)}, {'date': Timestamp('2021-05-17 00:00:00'), 'volume': np.int64(6071500)}, {'date': Timestamp('2021-02-22 00:00:00'), 'volume': np.int64(4994100)}, {'date': Timestamp('2021-02-10 00:00:00'), 'volume': np.int64(4528700)}, {'date': Timestamp('2020-07-01 00:00:00'), 'volume': np.int64(1375400)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(463300)}, {'date': Timestamp('2020-02-24 00:00:00'), 'volume': np.int64(414100)}, {'date': Timestamp('2020-01-16 00:00:00'), 'volume': np.int64(306300)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(276100)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(159900)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(80600)}]",2026-05-22,1143000,2.720000028610229,0.17136431784107947,1606
SLE,daily,2026-05-15,45591700,7,5,15,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(45591700)}, {'date': Timestamp('2026-01-23 00:00:00'), 'volume': np.int64(5977900)}, {'date': Timestamp('2025-09-23 00:00:00'), 'volume': np.int64(5623708)}, {'date': Timestamp('2025-09-22 00:00:00'), 'volume': np.int64(853067)}, {'date': Timestamp('2025-05-30 00:00:00'), 'volume': np.int64(417353)}, {'date': Timestamp('2023-09-11 00:00:00'), 'volume': np.int64(99196)}, {'date': Timestamp('2021-03-04 00:00:00'), 'volume': np.int64(27520)}, {'date': Timestamp('2021-03-03 00:00:00'), 'volume': np.int64(8207)}, {'date': Timestamp('2021-03-02 00:00:00'), 'volume': np.int64(1470)}, {'date': Timestamp('2021-01-11 00:00:00'), 'volume': np.int64(936)}, {'date': Timestamp('2020-05-13 00:00:00'), 'volume': np.int64(497)}, {'date': Timestamp('2020-01-14 00:00:00'), 'volume': np.int64(202)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(19)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(4)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(2)}]",2026-05-22,152800,4.409999847412109,0.0033514872224549644,1606
BLDP,daily,2026-05-15,32850500,7,2,9,"[{'date': Timestamp('2026-05-15 00:00:00'), 'volume': np.int64(32850500)}, {'date': Timestamp('2025-10-06 00:00:00'), 'volume': np.int64(20241000)}, {'date': Timestamp('2025-01-06 00:00:00'), 'volume': np.int64(20223100)}, {'date': Timestamp('2020-11-24 00:00:00'), 'volume': np.int64(19657200)}, {'date': Timestamp('2020-11-23 00:00:00'), 'volume': np.int64(13302700)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(12256600)}, {'date': Timestamp('2020-01-10 00:00:00'), 'volume': np.int64(3307300)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(3192000)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(3055700)}]",2026-05-22,17251000,5.539999961853027,0.525136603704662,1606
KNX,daily,2026-05-14,14722700,8,1,7,"[{'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(14722700)}, {'date': Timestamp('2025-02-28 00:00:00'), 'volume': np.int64(13626100)}, {'date': Timestamp('2024-04-17 00:00:00'), 'volume': np.int64(11672700)}, {'date': Timestamp('2021-09-17 00:00:00'), 'volume': np.int64(9523500)}, {'date': Timestamp('2020-01-17 00:00:00'), 'volume': np.int64(6862300)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(2969100)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(2444000)}]",2026-05-22,2733900,70.12000274658203,0.18569284166627045,1606
LESL,daily,2026-05-14,41604100,8,1,3,"[{'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(41604100)}, {'date': Timestamp('2022-09-27 00:00:00'), 'volume': np.int64(2190450)}, {'date': Timestamp('2020-10-29 00:00:00'), 'volume': np.int64(1067705)}]",2026-05-22,371700,3.450000047683716,0.008934215618172247,1397
EWCZ,daily,2026-02-10,11720900,8,1,3,"[{'date': Timestamp('2026-02-10 00:00:00'), 'volume': np.int64(11720900)}, {'date': Timestamp('2024-08-14 00:00:00'), 'volume': np.int64(8049300)}, {'date': Timestamp('2021-08-05 00:00:00'), 'volume': np.int64(4567200)}]",2026-02-18,878500,5.699999809265137,0.0749515822163827,1139
ONDS,daily,2026-05-14,244801000,8,4,14,"[{'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(244801000)}, {'date': Timestamp('2025-11-13 00:00:00'), 'volume': np.int64(220831400)}, {'date': Timestamp('2025-11-10 00:00:00'), 'volume': np.int64(135019900)}, {'date': Timestamp('2025-10-30 00:00:00'), 'volume': np.int64(125439600)}, {'date': Timestamp('2025-03-11 00:00:00'), 'volume': np.int64(104014700)}, {'date': Timestamp('2025-01-03 00:00:00'), 'volume': np.int64(37322500)}, {'date': Timestamp('2024-12-30 00:00:00'), 'volume': np.int64(21302300)}, {'date': Timestamp('2024-12-02 00:00:00'), 'volume': np.int64(19789200)}, {'date': Timestamp('2024-11-29 00:00:00'), 'volume': np.int64(16927200)}, {'date': Timestamp('2022-01-26 00:00:00'), 'volume': np.int64(7191900)}, {'date': Timestamp('2021-06-09 00:00:00'), 'volume': np.int64(5669100)}, {'date': Timestamp('2021-01-13 00:00:00'), 'volume': np.int64(2881200)}, {'date': Timestamp('2020-12-23 00:00:00'), 'volume': np.int64(1975300)}, {'date': Timestamp('2020-12-04 00:00:00'), 'volume': np.int64(1001400)}]",2026-05-22,58991200,9.0600004196167,0.24097613980335048,1372
DOCS,daily,2026-05-14,25491400,8,2,5,"[{'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(25491400)}, {'date': Timestamp('2026-02-06 00:00:00'), 'volume': np.int64(23126300)}, {'date': Timestamp('2023-06-16 00:00:00'), 'volume': np.int64(21385600)}, {'date': Timestamp('2021-11-12 00:00:00'), 'volume': np.int64(19513900)}, {'date': Timestamp('2021-06-24 00:00:00'), 'volume': np.int64(17305900)}]",2026-05-22,3475100,19.940000534057617,0.1363244074472175,1234
WLFC,daily,2026-05-14,706300,8,3,20,"[{'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(706300)}, {'date': Timestamp('2025-06-27 00:00:00'), 'volume': np.int64(400400)}, {'date': Timestamp('2025-06-10 00:00:00'), 'volume': np.int64(377100)}, {'date': Timestamp('2023-06-23 00:00:00'), 'volume': np.int64(359400)}, {'date': Timestamp('2022-06-24 00:00:00'), 'volume': np.int64(349600)}, {'date': Timestamp('2021-03-17 00:00:00'), 'volume': np.int64(117300)}, {'date': Timestamp('2021-01-21 00:00:00'), 'volume': np.int64(89400)}, {'date': Timestamp('2020-06-05 00:00:00'), 'volume': np.int64(71500)}, {'date': Timestamp('2020-06-04 00:00:00'), 'volume': np.int64(62900)}, {'date': Timestamp('2020-05-28 00:00:00'), 'volume': np.int64(33100)}, {'date': Timestamp('2020-03-27 00:00:00'), 'volume': np.int64(30200)}, {'date': Timestamp('2020-03-24 00:00:00'), 'volume': np.int64(29800)}, {'date': Timestamp('2020-03-20 00:00:00'), 'volume': np.int64(29400)}, {'date': Timestamp('2020-03-11 00:00:00'), 'volume': np.int64(25800)}, {'date': Timestamp('2020-03-03 00:00:00'), 'volume': np.int64(25100)}, {'date': Timestamp('2020-02-10 00:00:00'), 'volume': np.int64(22400)}, {'date': Timestamp('2020-01-28 00:00:00'), 'volume': np.int64(11500)}, {'date': Timestamp('2020-01-27 00:00:00'), 'volume': np.int64(10700)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(8600)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(8500)}]",2026-05-22,45900,182.6999969482422,0.06498654962480532,1606
LLYVA,daily,2026-05-14,2066700,8,1,2,"[{'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(2066700)}, {'date': Timestamp('2023-08-04 00:00:00'), 'volume': np.int64(2033200)}]",2026-05-22,247200,95.93000030517578,0.11961097401654812,703
ERII,daily,2026-05-14,4776000,8,2,16,"[{'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(4776000)}, {'date': Timestamp('2026-02-26 00:00:00'), 'volume': np.int64(4519600)}, {'date': Timestamp('2024-11-21 00:00:00'), 'volume': np.int64(3087600)}, {'date': Timestamp('2024-11-18 00:00:00'), 'volume': np.int64(3038300)}, {'date': Timestamp('2021-10-21 00:00:00'), 'volume': np.int64(2981100)}, {'date': Timestamp('2021-04-21 00:00:00'), 'volume': np.int64(2048000)}, {'date': Timestamp('2021-02-23 00:00:00'), 'volume': np.int64(1759400)}, {'date': Timestamp('2020-06-30 00:00:00'), 'volume': np.int64(1499300)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(653000)}, {'date': Timestamp('2020-03-06 00:00:00'), 'volume': np.int64(564500)}, {'date': Timestamp('2020-02-28 00:00:00'), 'volume': np.int64(363900)}, {'date': Timestamp('2020-02-05 00:00:00'), 'volume': np.int64(324100)}, {'date': Timestamp('2020-01-13 00:00:00'), 'volume': np.int64(209600)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(171000)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(134300)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(125400)}]",2026-05-22,825700,8.850000381469727,0.1728852596314908,1606
PDFS,daily,2026-05-14,5406700,8,2,11,"[{'date': Timestamp('2026-05-14 00:00:00'), 'volume': np.int64(5406700)}, {'date': Timestamp('2026-04-24 00:00:00'), 'volume': np.int64(1348700)}, {'date': Timestamp('2021-06-25 00:00:00'), 'volume': np.int64(1099000)}, {'date': Timestamp('2020-08-21 00:00:00'), 'volume': np.int64(996300)}, {'date': Timestamp('2020-05-15 00:00:00'), 'volume': np.int64(958400)}, {'date': Timestamp('2020-03-06 00:00:00'), 'volume': np.int64(370000)}, {'date': Timestamp('2020-02-20 00:00:00'), 'volume': np.int64(240200)}, {'date': Timestamp('2020-02-19 00:00:00'), 'volume': np.int64(184500)}, {'date': Timestamp('2020-02-14 00:00:00'), 'volume': np.int64(182300)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(182000)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(126000)}]",2026-05-22,508500,46.09000015258789,0.09404997503098007,1606
RELY,daily,2026-05-13,31142800,9,3,5,"[{'date': Timestamp('2026-05-13 00:00:00'), 'volume': np.int64(31142800)}, {'date': Timestamp('2025-11-06 00:00:00'), 'volume': np.int64(23385800)}, {'date': Timestamp('2025-08-07 00:00:00'), 'volume': np.int64(12266100)}, {'date': Timestamp('2023-11-02 00:00:00'), 'volume': np.int64(10232800)}, {'date': Timestamp('2021-09-23 00:00:00'), 'volume': np.int64(9841200)}]",2026-05-22,2151000,21.57999992370605,0.06906893407143866,1171
WIX,daily,2026-05-13,11117900,9,1,11,"[{'date': Timestamp('2026-05-13 00:00:00'), 'volume': np.int64(11117900)}, {'date': Timestamp('2022-02-16 00:00:00'), 'volume': np.int64(8420000)}, {'date': Timestamp('2021-08-11 00:00:00'), 'volume': np.int64(6574800)}, {'date': Timestamp('2021-05-12 00:00:00'), 'volume': np.int64(5587300)}, {'date': Timestamp('2020-08-06 00:00:00'), 'volume': np.int64(4196200)}, {'date': Timestamp('2020-05-14 00:00:00'), 'volume': np.int64(3416200)}, {'date': Timestamp('2020-02-20 00:00:00'), 'volume': np.int64(2638400)}, {'date': Timestamp('2020-02-19 00:00:00'), 'volume': np.int64(1184900)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(1122200)}, {'date': Timestamp('2020-01-03 00:00:00'), 'volume': np.int64(819100)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(697900)}]",2026-05-22,1866600,53.18999862670898,0.1678914183433922,1606
BFAM,daily,2026-05-13,10150700,9,3,10,"[{'date': Timestamp('2026-05-13 00:00:00'), 'volume': np.int64(10150700)}, {'date': Timestamp('2026-02-13 00:00:00'), 'volume': np.int64(4154800)}, {'date': Timestamp('2025-10-31 00:00:00'), 'volume': np.int64(3374900)}, {'date': Timestamp('2020-03-19 00:00:00'), 'volume': np.int64(2605000)}, {'date': Timestamp('2020-03-18 00:00:00'), 'volume': np.int64(2480300)}, {'date': Timestamp('2020-03-12 00:00:00'), 'volume': np.int64(1157800)}, {'date': Timestamp('2020-03-11 00:00:00'), 'volume': np.int64(744900)}, {'date': Timestamp('2020-02-27 00:00:00'), 'volume': np.int64(721300)}, {'date': Timestamp('2020-02-14 00:00:00'), 'volume': np.int64(638900)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(490600)}]",2026-05-22,919700,67.75,0.09060458884608943,1606
VNET,daily,2026-05-13,64057400,9,1,17,"[{'date': Timestamp('2026-05-13 00:00:00'), 'volume': np.int64(64057400)}, {'date': Timestamp('2025-02-20 00:00:00'), 'volume': np.int64(27837400)}, {'date': Timestamp('2025-02-19 00:00:00'), 'volume': np.int64(24114900)}, {'date': Timestamp('2025-02-18 00:00:00'), 'volume': np.int64(18987700)}, {'date': Timestamp('2025-02-14 00:00:00'), 'volume': np.int64(17521500)}, {'date': Timestamp('2023-04-03 00:00:00'), 'volume': np.int64(15764200)}, {'date': Timestamp('2023-02-14 00:00:00'), 'volume': np.int64(15203900)}, {'date': Timestamp('2022-02-28 00:00:00'), 'volume': np.int64(13906500)}, {'date': Timestamp('2020-08-26 00:00:00'), 'volume': np.int64(13411400)}, {'date': Timestamp('2020-06-23 00:00:00'), 'volume': np.int64(5483200)}, {'date': Timestamp('2020-06-22 00:00:00'), 'volume': np.int64(5012800)}, {'date': Timestamp('2020-03-05 00:00:00'), 'volume': np.int64(3809600)}, {'date': Timestamp('2020-02-19 00:00:00'), 'volume': np.int64(1404800)}, {'date': Timestamp('2020-02-18 00:00:00'), 'volume': np.int64(1369000)}, {'date': Timestamp('2020-02-06 00:00:00'), 'volume': np.int64(1360800)}, {'date': Timestamp('2020-01-06 00:00:00'), 'volume': np.int64(1282000)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(545500)}]",2026-05-22,12242600,9.539999961853027,0.19111921495408804,1606
PENG,daily,2026-05-13,9135700,9,1,4,"[{'date': Timestamp('2026-05-13 00:00:00'), 'volume': np.int64(9135700)}, {'date': Timestamp('2021-07-07 00:00:00'), 'volume': np.int64(8518200)}, {'date': Timestamp('2020-02-07 00:00:00'), 'volume': np.int64(4755200)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(755000)}]",2026-05-22,3158600,53.209999084472656,0.34574252657158183,1606
MIRM,daily,2026-05-13,6522700,9,1,8,"[{'date': Timestamp('2026-05-13 00:00:00'), 'volume': np.int64(6522700)}, {'date': Timestamp('2023-04-12 00:00:00'), 'volume': np.int64(5637400)}, {'date': Timestamp('2022-08-10 00:00:00'), 'volume': np.int64(2368800)}, {'date': Timestamp('2020-12-15 00:00:00'), 'volume': np.int64(2319500)}, {'date': Timestamp('2020-01-09 00:00:00'), 'volume': np.int64(1382600)}, {'date': Timestamp('2020-01-08 00:00:00'), 'volume': np.int64(240800)}, {'date': Timestamp('2020-01-07 00:00:00'), 'volume': np.int64(113600)}, {'date': Timestamp('2020-01-02 00:00:00'), 'volume': np.int64(88300)}]",2026-05-22,453100,98.62000274658205,0.06946509880877551,1606
VELO,daily,2026-05-13,16105900,9,6,16,"[{'date': Timestamp('2026-05-13 00:00:00'), 'volume': np.int64(16105900)}, {'date': Timestamp('2026-04-21 00:00:00'), 'volume': np.int64(12366600)}, {'date': Timestamp('2025-08-25 00:00:00'), 'volume': np.int64(10139800)}, {'date': Timestamp('2025-08-21 00:00:00'), 'volume': np.int64(6927700)}, {'date': Timestamp('2025-08-20 00:00:00'), 'volume': np.int64(2687800)}, {'date': Timestamp('2025-08-19 00:00:00'), 'volume': np.int64(2174800)}, {'date': Timestamp('2025-02-24 00:00:00'), 'volume': np.int64(194827)}, {'date': Timestamp('2024-03-08 00:00:00'), 'volume': np.int64(58087)}, {'date': Timestamp('2023-12-28 00:00:00'), 'volume': np.int64(42971)}, {'date': Timestamp('2021-03-23 00:00:00'), 'volume': np.int64(24449)}, {'date': Timestamp('2021-03-22 00:00:00'), 'volume': np.int64(3705)}, {'date': Timestamp('2021-03-11 00:00:00'), 'volume': np.int64(3612)}, {'date': Timestamp('2021-02-01 00:00:00'), 'volume': np.int64(2513)}, {'date': Timestamp('2021-01-27 00:00:00'), 'volume': np.int64(1523)}, {'date': Timestamp('2021-01-26 00:00:00'), 'volume': np.int64(220)}, {'date': Timestamp('2021-01-25 00:00:00'), 'volume': np.int64(123)}]",2026-05-22,4788200,23.059999465942383,0.2972947801737252,1339
